id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,prices,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:poc,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:vah,calc__label:vpLinesDeveloping__tf:same__id:vpLines__reset:daily__developing:true__valueAreaPct:70.0__out:val,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:poc,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:vah,calc__label:vpLines__tf:same__id:vpLines__reset:daily__developing:false__valueAreaPct:70.0__out:val,calc__label:cvd__tf:same__id:cvd__resetDaily:false__out:open,calc__label:cvd__tf:same__id:cvd__resetDaily:false__out:close,calc__label:volumeDelta__tf:same__id:volumeDelta__out:askVolume,calc__label:volumeDelta__tf:same__id:volumeDelta__out:bidVolume,calc__label:timeHighlightRange__tf:same__id:timeHighlightRange__startTime:083000__endTime:123000__timezone:chart__out:value,calc__label:timeHighlight__tf:same__id:timeHighlight__startTime:120000__out:value,calc__label:donchian__tf:same__id:donchian__length:100__out:highestHigh,calc__label:donchian__tf:same__id:donchian__length:100__out:lowestLow,calc__label:donchian__tf:same__id:donchian__length:100__out:mid,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:basis,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:top,calc__label:keltner__tf:same__id:keltner__source:close__length:50__multiplier:1.6__out:bot,calc__label:supertrend__tf:same__id:supertrend__source:hl2__length:3__multiplier:2__out:value,calc__label:heikinAshi__tf:same__id:heikinAshi__out:open,calc__label:heikinAshi__tf:same__id:heikinAshi__out:high,calc__label:heikinAshi__tf:same__id:heikinAshi__out:low,calc__label:heikinAshi__tf:same__id:heikinAshi__out:close,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:open,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:high,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:low,calc__label:ohlcForTimePeriod__tf:same__id:ohlcForTimePeriod__resetSeconds:3600__out:close
1779275332000000000,1779275332000,24984464,2.8932,2.8933,2.8931,2.8931,103,53,50,2.8932145631067963,2.8932:55;2.89325:29;2.8933:7;2.89315:11;2.8931:1,2.89210,2.89230,2.89135,2.89210,2.89355,2.89005,5127.00000,5124.00000,50.00000,-53.00000,2.89310,0.00000,2.89330,2.89135,2.89232,2.89245,2.89269,2.89221,2.89291,2.89313,2.89330,2.89310,2.89317,2.89175,2.89295,2.89150,2.89250
1779275398000000000,1779275398000,24984465,2.89305,2.89315,2.893,2.893,86,47,39,2.893055813953488,2.89305:15;2.8931:33;2.89315:5;2.893:33,2.89210,2.89230,2.89135,2.89210,2.89355,2.89005,5124.00000,5116.00000,39.00000,-47.00000,2.89300,0.00000,2.89330,2.89135,2.89232,2.89246,2.89270,2.89222,2.89291,2.89315,2.89315,2.89300,2.89305,2.89175,2.89295,2.89150,2.89250
1779275465000000000,1779275465000,24984466,2.89295,2.893,2.89295,2.89295,106,61,45,2.8929674528301885,2.89295:69;2.893:37,2.89210,2.89230,2.89135,2.89210,2.89355,2.89005,5116.00000,5100.00000,45.00000,-61.00000,2.89295,0.00000,2.89330,2.89135,2.89232,2.89247,2.89271,2.89223,2.89291,2.89310,2.89310,2.89295,2.89296,2.89175,2.89295,2.89150,2.89250
1779275531000000000,1779275531000,24984467,2.893,2.8931,2.893,2.89305,201,121,80,2.893042786069652,2.893:60;2.89305:110;2.8931:31,2.89210,2.89230,2.89135,2.89210,2.89355,2.89005,5100.00000,5059.00000,80.00000,-121.00000,2.89305,0.00000,2.89330,2.89135,2.89232,2.89248,2.89272,2.89224,2.89291,2.89303,2.89310,2.89300,2.89304,2.89175,2.89295,2.89150,2.89250
1779275597000000000,1779275597000,24984468,2.89305,2.89315,2.893,2.89305,116,26,90,2.893108620689655,2.89305:41;2.8931:2;2.89315:69;2.893:4,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5059.00000,5123.00000,90.00000,-26.00000,2.89305,0.00000,2.89330,2.89135,2.89232,2.89250,2.89273,2.89226,2.89291,2.89303,2.89315,2.89300,2.89306,2.89175,2.89295,2.89150,2.89250
1779275664000000000,1779275664000,24984469,2.89295,2.89305,2.89295,2.89295,92,30,62,2.8929896739130436,2.89295:39;2.893:33;2.89305:20,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5129.00000,5155.00000,62.00000,-30.00000,2.89295,0.00000,2.89330,2.89135,2.89232,2.89251,2.89275,2.89227,2.89291,2.89305,2.89305,2.89295,2.89298,2.89175,2.89295,2.89150,2.89250
1779275730000000000,1779275730000,24984470,2.893,2.893,2.8929,2.893,75,19,56,2.8929446666666667,2.893:20;2.8929:28;2.89295:27,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5155.00000,5192.00000,56.00000,-19.00000,2.89300,0.00000,2.89330,2.89135,2.89232,2.89253,2.89276,2.89229,2.89291,2.89301,2.89301,2.89290,2.89297,2.89175,2.89295,2.89150,2.89250
1779275796000000000,1779275796000,24984471,2.8931,2.8931,2.8929,2.89295,94,43,51,2.892998404255319,2.8931:4;2.89305:33;2.893:16;2.8929:3;2.89295:38,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5192.00000,5200.00000,51.00000,-43.00000,2.89295,0.00000,2.89330,2.89135,2.89232,2.89254,2.89278,2.89231,2.89291,2.89299,2.89310,2.89290,2.89301,2.89175,2.89295,2.89150,2.89250
1779275862000000000,1779275862000,24984472,2.893,2.893,2.8929,2.89295,102,45,57,2.8929519607843135,2.893:22;2.89295:62;2.8929:18,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5211.00000,5212.00000,57.00000,-45.00000,2.89295,0.00000,2.89330,2.89135,2.89232,2.89256,2.89279,2.89232,2.89291,2.89300,2.89300,2.89290,2.89296,2.89175,2.89295,2.89150,2.89250
1779275929000000000,1779275929000,24984473,2.89295,2.89315,2.89295,2.89315,114,44,70,2.8930706140350875,2.89295:15;2.89305:29;2.8931:63;2.89315:7,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5212.00000,5238.00000,70.00000,-44.00000,2.89315,0.00000,2.89330,2.89135,2.89232,2.89258,2.89282,2.89234,2.89291,2.89298,2.89315,2.89295,2.89305,2.89175,2.89295,2.89150,2.89250
1779275995000000000,1779275995000,24984474,2.8931,2.89325,2.8931,2.89325,108,47,61,2.8932050925925927,2.8931:9;2.89315:21;2.8932:28;2.89325:50,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5238.00000,5252.00000,61.00000,-47.00000,2.89325,0.00000,2.89330,2.89135,2.89232,2.89260,2.89284,2.89236,2.89291,2.89302,2.89325,2.89302,2.89318,2.89175,2.89295,2.89150,2.89250
1779276061000000000,1779276061000,24984475,2.8933,2.8934,2.8933,2.89335,120,63,57,2.893342916666667,2.8933:21;2.89335:95;2.8934:4,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5252.00000,5246.00000,57.00000,-63.00000,2.89335,0.00000,2.89340,2.89135,2.89237,2.89262,2.89285,2.89238,2.89287,2.89310,2.89340,2.89310,2.89334,2.89175,2.89295,2.89150,2.89250
1779276128000000000,1779276128000,24984476,2.8933,2.8934,2.8933,2.8933,98,49,49,2.8933561224489797,2.8933:22;2.89335:42;2.8934:34,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5246.00000,5246.00000,49.00000,-49.00000,2.89330,0.00000,2.89340,2.89135,2.89237,2.89263,2.89287,2.89240,2.89305,2.89322,2.89340,2.89322,2.89333,2.89175,2.89295,2.89150,2.89250
1779276194000000000,1779276194000,24984477,2.8933,2.89335,2.8933,2.89335,154,99,55,2.8933071428571426,2.8933:132;2.89335:22,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5207.00000,5202.00000,55.00000,-99.00000,2.89335,0.00000,2.89340,2.89145,2.89243,2.89265,2.89288,2.89242,2.89308,2.89327,2.89335,2.89327,2.89332,2.89175,2.89295,2.89150,2.89250
1779276260000000000,1779276260000,24984478,2.89335,2.89335,2.89315,2.8932,96,51,45,2.893211458333333,2.89335:14;2.89325:17;2.8932:28;2.89315:37,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5202.00000,5196.00000,45.00000,-51.00000,2.89320,0.00000,2.89340,2.89150,2.89245,2.89266,2.89290,2.89243,2.89308,2.89330,2.89335,2.89315,2.89326,2.89175,2.89295,2.89150,2.89250
1779276327000000000,1779276327000,24984479,2.8933,2.8933,2.89315,2.89315,103,27,76,2.893208252427185,2.8933:19;2.8932:51;2.89325:6;2.89315:27,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5215.00000,5245.00000,76.00000,-27.00000,2.89315,0.00000,2.89340,2.89150,2.89245,2.89267,2.89291,2.89244,2.89308,2.89328,2.89330,2.89315,2.89323,2.89175,2.89295,2.89150,2.89250
1779276393000000000,1779276393000,24984480,2.89315,2.8932,2.89315,2.8932,112,53,59,2.8931736607142855,2.89315:59;2.8932:53,2.89210,2.89235,2.89135,2.89210,2.89355,2.89005,5248.00000,5251.00000,59.00000,-53.00000,2.89320,0.00000,2.89340,2.89150,2.89245,2.89268,2.89292,2.89245,2.89308,2.89325,2.89325,2.89315,2.89318,2.89175,2.89295,2.89150,2.89250
1779276459000000000,1779276459000,24984481,2.8931,2.8931,2.893,2.89305,99,60,39,2.8930383838383844,2.8931:23;2.893:46;2.89305:30,2.89210,2.89240,2.89135,2.89210,2.89355,2.89005,5239.00000,5230.00000,39.00000,-60.00000,2.89305,0.00000,2.89340,2.89150,2.89245,2.89269,2.89293,2.89246,2.89333,2.89321,2.89321,2.89300,2.89306,2.89175,2.89295,2.89150,2.89250
1779276525000000000,1779276525000,24984482,2.89315,2.89325,2.89315,2.89325,124,54,70,2.8931862903225807,2.89315:51;2.8932:56;2.89325:17,2.89210,2.89240,2.89135,2.89210,2.89355,2.89005,5230.00000,5246.00000,70.00000,-54.00000,2.89325,0.00000,2.89340,2.89150,2.89245,2.89270,2.89293,2.89247,2.89333,2.89314,2.89325,2.89314,2.89320,2.89175,2.89295,2.89150,2.89250
1779276592000000000,1779276592000,24984483,2.89325,2.89325,2.893,2.89305,321,85,236,2.8931990654205606,2.89325:227;2.89315:24;2.8931:16;2.89305:39;2.893:15,2.89210,2.89240,2.89135,2.89210,2.89355,2.89005,5397.00000,5397.00000,236.00000,-85.00000,2.89305,0.00000,2.89340,2.89150,2.89245,2.89270,2.89294,2.89246,2.89333,2.89317,2.89325,2.89300,2.89314,2.89175,2.89295,2.89150,2.89250
1779276658000000000,1779276658000,24984484,2.89305,2.89305,2.89285,2.8929,103,42,61,2.8929577669902913,2.89305:31;2.893:22;2.89295:10;2.89285:28;2.8929:12,2.89210,2.89240,2.89135,2.89210,2.89355,2.89005,5397.00000,5416.00000,61.00000,-42.00000,2.89290,0.00000,2.89340,2.89150,2.89245,2.89271,2.89295,2.89247,2.89333,2.89315,2.89315,2.89285,2.89296,2.89175,2.89295,2.89150,2.89250
1779276724000000000,1779276724000,24984485,2.8929,2.8929,2.8928,2.8928,110,53,57,2.8928386363636367,2.8929:22;2.89285:41;2.8928:47,2.89210,2.89240,2.89135,2.89210,2.89355,2.89005,5416.00000,5420.00000,57.00000,-53.00000,2.89280,0.00000,2.89340,2.89150,2.89245,2.89271,2.89295,2.89247,2.89317,2.89306,2.89306,2.89280,2.89285,2.89175,2.89295,2.89150,2.89250
1779276791000000000,1779276791000,24984486,2.8928,2.8928,2.89265,2.8928,152,90,62,2.8927638157894733,2.8928:85;2.89275:44;2.8927:3;2.89265:20,2.89210,2.89240,2.89135,2.89210,2.89355,2.89005,5420.00000,5392.00000,62.00000,-90.00000,2.89280,0.00000,2.89340,2.89150,2.89245,2.89272,2.89295,2.89248,2.89304,2.89295,2.89295,2.89265,2.89276,2.89175,2.89295,2.89150,2.89250
1779276857000000000,1779276857000,24984487,2.89275,2.8928,2.89265,2.8928,312,269,43,2.892746794871795,2.89275:262;2.8927:17;2.89265:12;2.8928:21,2.89210,2.89240,2.89135,2.89210,2.89355,2.89005,5388.00000,5166.00000,43.00000,-269.00000,2.89280,0.00000,2.89340,2.89150,2.89245,2.89272,2.89296,2.89249,2.89304,2.89286,2.89286,2.89265,2.89275,2.89175,2.89295,2.89150,2.89250
1779276923000000000,1779276923000,24984488,2.89275,2.89275,2.89255,2.8926,978,932,46,2.8926007668711655,2.89275:10;2.89265:21;2.8926:911;2.89255:36,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,5166.00000,4280.00000,46.00000,-932.00000,2.89260,0.00000,2.89340,2.89150,2.89245,2.89273,2.89297,2.89249,2.89302,2.89280,2.89280,2.89255,2.89266,2.89175,2.89295,2.89150,2.89250
1779276989000000000,1779276989000,24984489,2.8926,2.89265,2.89255,2.89255,87,34,53,2.892605172413793,2.8926:68;2.89265:14;2.89255:5,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4280.00000,4299.00000,53.00000,-34.00000,2.89255,0.00000,2.89340,2.89150,2.89245,2.89275,2.89299,2.89251,2.89292,2.89273,2.89273,2.89255,2.89259,2.89175,2.89295,2.89150,2.89250
1779277056000000000,1779277056000,24984490,2.89255,2.8926,2.89255,2.8926,96,78,18,2.8925833333333326,2.89255:32;2.8926:64,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4299.00000,4239.00000,18.00000,-78.00000,2.89260,0.00000,2.89340,2.89150,2.89245,2.89276,2.89300,2.89253,2.89282,2.89266,2.89266,2.89255,2.89258,2.89175,2.89295,2.89150,2.89250
1779277122000000000,1779277122000,24984491,2.89265,2.89265,2.89255,2.89255,240,48,192,2.8925858333333334,2.89265:4;2.8926:164;2.89255:72,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4239.00000,4383.00000,192.00000,-48.00000,2.89255,0.00000,2.89340,2.89150,2.89245,2.89278,2.89301,2.89254,2.89282,2.89262,2.89265,2.89255,2.89260,2.89175,2.89295,2.89150,2.89250
1779277188000000000,1779277188000,24984492,2.89265,2.89275,2.89265,2.8927,103,39,64,2.8926951456310683,2.89265:41;2.89275:31;2.8927:31,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4387.00000,4408.00000,64.00000,-39.00000,2.89270,0.00000,2.89340,2.89150,2.89245,2.89279,2.89303,2.89256,2.89282,2.89261,2.89275,2.89261,2.89269,2.89175,2.89295,2.89150,2.89250
1779277255000000000,1779277255000,24984493,2.8927,2.89285,2.8927,2.89285,134,49,85,2.8927910447761196,2.8927:25;2.89275:23;2.8928:37;2.89285:49,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4433.00000,4444.00000,85.00000,-49.00000,2.89285,0.00000,2.89340,2.89150,2.89245,2.89281,2.89305,2.89257,2.89241,2.89265,2.89285,2.89265,2.89278,2.89175,2.89295,2.89150,2.89250
1779277321000000000,1779277321000,24984494,2.8929,2.893,2.89285,2.89285,258,189,69,2.89290503875969,2.8929:182;2.89285:37;2.893:24;2.89295:15,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4444.00000,4324.00000,69.00000,-189.00000,2.89285,0.00000,2.89340,2.89150,2.89245,2.89283,2.89306,2.89259,2.89248,2.89271,2.89300,2.89271,2.89290,2.89175,2.89295,2.89150,2.89250
1779277387000000000,1779277387000,24984495,2.89285,2.89285,2.89275,2.89275,83,36,47,2.8927819277108435,2.89285:9;2.8928:35;2.89275:39,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4333.00000,4335.00000,47.00000,-36.00000,2.89275,0.00000,2.89340,2.89150,2.89245,2.89284,2.89307,2.89260,2.89263,2.89281,2.89285,2.89275,2.89280,2.89175,2.89295,2.89150,2.89250
1779277454000000000,1779277454000,24984496,2.89275,2.89285,2.89275,2.89285,92,81,11,2.8927951086956525,2.89275:32;2.8928:37;2.89285:23,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4332.00000,4265.00000,11.00000,-81.00000,2.89285,0.00000,2.89340,2.89150,2.89245,2.89285,2.89309,2.89262,2.89263,2.89280,2.89285,2.89275,2.89280,2.89175,2.89295,2.89150,2.89250
1779277520000000000,1779277520000,24984497,2.89285,2.89305,2.8928,2.893,242,159,83,2.8929555785123964,2.89285:16;2.8928:2;2.8929:7;2.89295:159;2.893:44;2.89305:14,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4265.00000,4189.00000,83.00000,-159.00000,2.89300,0.00000,2.89340,2.89150,2.89245,2.89287,2.89311,2.89263,2.89263,2.89280,2.89305,2.89280,2.89293,2.89175,2.89295,2.89150,2.89250
1779277586000000000,1779277586000,24984498,2.8929,2.8929,2.8928,2.8928,112,12,100,2.8928535714285712,2.8929:24;2.89285:72;2.8928:16,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4212.00000,4277.00000,100.00000,-12.00000,2.89280,0.00000,2.89340,2.89150,2.89245,2.89288,2.89312,2.89264,2.89263,2.89286,2.89290,2.89280,2.89285,2.89175,2.89295,2.89150,2.89250
1779277652000000000,1779277652000,24984499,2.89275,2.89285,2.89275,2.89285,110,58,52,2.8928390909090913,2.89275:7;2.89285:93;2.8928:10,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4277.00000,4271.00000,52.00000,-58.00000,2.89285,0.00000,2.89340,2.89150,2.89245,2.89289,2.89313,2.89265,2.89263,2.89286,2.89286,2.89275,2.89280,2.89175,2.89295,2.89150,2.89250
1779277719000000000,1779277719000,24984500,2.89285,2.8929,2.89285,2.89285,126,82,44,2.8928746031746035,2.89285:64;2.8929:62,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4271.00000,4233.00000,44.00000,-82.00000,2.89285,0.00000,2.89340,2.89150,2.89245,2.89290,2.89314,2.89267,2.89250,2.89283,2.89290,2.89283,2.89286,2.89175,2.89295,2.89150,2.89250
1779277785000000000,1779277785000,24984501,2.8928,2.8929,2.8928,2.89285,264,226,38,2.8928043560606054,2.8928:246;2.89285:13;2.8929:5,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4233.00000,4045.00000,38.00000,-226.00000,2.89285,0.00000,2.89340,2.89150,2.89245,2.89291,2.89315,2.89268,2.89264,2.89285,2.89290,2.89280,2.89284,2.89175,2.89295,2.89150,2.89250
1779277851000000000,1779277851000,24984502,2.89285,2.89285,2.89255,2.89255,63,41,22,2.892681746031746,2.89285:4;2.89275:7;2.8927:24;2.89265:17;2.8926:8;2.89255:3,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4045.00000,4026.00000,22.00000,-41.00000,2.89255,0.00000,2.89340,2.89150,2.89245,2.89292,2.89315,2.89268,2.89304,2.89284,2.89285,2.89255,2.89270,2.89175,2.89295,2.89150,2.89250
1779277918000000000,1779277918000,24984503,2.89255,2.89275,2.89255,2.89275,95,35,60,2.892635789473684,2.89255:15;2.8926:44;2.8927:25;2.89275:11,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4026.00000,4051.00000,60.00000,-35.00000,2.89275,0.00000,2.89340,2.89150,2.89245,2.89292,2.89316,2.89268,2.89302,2.89277,2.89277,2.89255,2.89265,2.89175,2.89295,2.89150,2.89250
1779277984000000000,1779277984000,24984504,2.89275,2.8928,2.89275,2.8928,98,66,32,2.8927642857142857,2.89275:70;2.8928:28,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4026.00000,4017.00000,32.00000,-66.00000,2.89280,0.00000,2.89340,2.89150,2.89245,2.89293,2.89316,2.89269,2.89302,2.89271,2.89280,2.89271,2.89278,2.89175,2.89295,2.89150,2.89250
1779278050000000000,1779278050000,24984505,2.89275,2.8928,2.8927,2.8927,83,53,30,2.89275421686747,2.89275:44;2.8928:23;2.8927:16,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3999.00000,3994.00000,30.00000,-53.00000,2.89270,0.00000,2.89340,2.89150,2.89245,2.89293,2.89317,2.89270,2.89300,2.89274,2.89280,2.89270,2.89274,2.89175,2.89295,2.89150,2.89250
1779278116000000000,1779278116000,24984506,2.8928,2.89285,2.8927,2.89275,93,47,46,2.8927655913978496,2.8928:14;2.89275:37;2.8927:23;2.89285:19,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3993.00000,3993.00000,46.00000,-47.00000,2.89275,0.00000,2.89340,2.89150,2.89245,2.89294,2.89317,2.89270,2.89300,2.89274,2.89285,2.89270,2.89278,2.89175,2.89295,2.89150,2.89250
1779278183000000000,1779278183000,24984507,2.89275,2.89275,2.8926,2.8926,87,46,41,2.8926701149425287,2.89275:2;2.8927:54;2.89265:8;2.8926:23,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3993.00000,3988.00000,41.00000,-46.00000,2.89260,0.00000,2.89340,2.89150,2.89245,2.89294,2.89317,2.89270,2.89295,2.89276,2.89276,2.89260,2.89268,2.89175,2.89295,2.89150,2.89250
1779278249000000000,1779278249000,24984508,2.89255,2.8926,2.8924,2.89245,77,65,12,2.8924792207792205,2.89255:20;2.8926:2;2.8925:3;2.89245:48;2.8924:4,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3980.00000,3935.00000,12.00000,-65.00000,2.89245,0.00000,2.89340,2.89150,2.89245,2.89293,2.89317,2.89269,2.89282,2.89272,2.89272,2.89240,2.89250,2.89175,2.89295,2.89150,2.89250
1779278315000000000,1779278315000,24984509,2.8925,2.8926,2.89245,2.8925,63,39,24,2.8925134920634923,2.8925:32;2.89245:9;2.89255:18;2.8926:4,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3935.00000,3920.00000,24.00000,-39.00000,2.89250,0.00000,2.89340,2.89150,2.89245,2.89292,2.89316,2.89268,2.89282,2.89261,2.89261,2.89245,2.89251,2.89175,2.89295,2.89150,2.89250
1779278382000000000,1779278382000,24984510,2.8925,2.89255,2.8924,2.89245,92,73,19,2.892486413043478,2.8925:40;2.89255:20;2.89245:19;2.8924:13,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3920.00000,3866.00000,19.00000,-73.00000,2.89245,100.00000,2.89340,2.89170,2.89255,2.89291,2.89314,2.89267,2.89278,2.89256,2.89256,2.89240,2.89248,2.89175,2.89295,2.89150,2.89250
1779278448000000000,1779278448000,24984511,2.8925,2.8925,2.8924,2.8925,97,10,87,2.8924577319587628,2.8925:25;2.89245:62;2.8924:10,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3877.00000,3943.00000,87.00000,-10.00000,2.89250,0.00000,2.89340,2.89170,2.89255,2.89289,2.89313,2.89266,2.89272,2.89252,2.89252,2.89240,2.89247,2.89250,2.89340,2.89240,2.89245
1779278514000000000,1779278514000,24984512,2.8925,2.8925,2.89235,2.89235,76,49,27,2.892419736842105,2.8925:3;2.89245:39;2.8924:19;2.89235:15,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3943.00000,3921.00000,27.00000,-49.00000,2.89235,0.00000,2.89340,2.89170,2.89255,2.89288,2.89311,2.89264,2.89271,2.89250,2.89250,2.89235,2.89243,2.89250,2.89340,2.89240,2.89245
1779278580000000000,1779278580000,24984513,2.89235,2.89235,2.8923,2.8923,88,68,20,2.892339204545454,2.89235:69;2.8923:19,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3899.00000,3873.00000,20.00000,-68.00000,2.89230,0.00000,2.89340,2.89170,2.89255,2.89286,2.89309,2.89263,2.89255,2.89246,2.89246,2.89230,2.89232,2.89250,2.89340,2.89240,2.89245
1779278647000000000,1779278647000,24984514,2.8923,2.89235,2.8923,2.89235,126,88,38,2.892315873015873,2.8923:86;2.89235:40,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3873.00000,3823.00000,38.00000,-88.00000,2.89235,0.00000,2.89340,2.89170,2.89255,2.89284,2.89307,2.89262,2.89251,2.89239,2.89239,2.89230,2.89232,2.89250,2.89340,2.89240,2.89245
1779278713000000000,1779278713000,24984515,2.89235,2.89235,2.89225,2.89225,176,77,99,2.892323295454546,2.89235:129;2.89225:47,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3823.00000,3845.00000,99.00000,-77.00000,2.89225,0.00000,2.89340,2.89170,2.89255,2.89283,2.89306,2.89260,2.89249,2.89236,2.89236,2.89225,2.89230,2.89250,2.89340,2.89240,2.89245
1779278779000000000,1779278779000,24984516,2.8923,2.8923,2.8922,2.8922,108,47,61,2.892248148148148,2.8923:46;2.89225:12;2.8922:50,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3845.00000,3859.00000,61.00000,-47.00000,2.89220,0.00000,2.89340,2.89170,2.89255,2.89281,2.89304,2.89259,2.89244,2.89233,2.89233,2.89220,2.89225,2.89250,2.89340,2.89240,2.89245
1779278846000000000,1779278846000,24984517,2.8922,2.8922,2.89195,2.892,576,70,506,2.892047916666666,2.8922:17;2.89215:19;2.8921:14;2.89205:439;2.892:47;2.89195:40,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,3859.00000,4295.00000,506.00000,-70.00000,2.89200,0.00000,2.89340,2.89170,2.89255,2.89279,2.89302,2.89256,2.89237,2.89229,2.89229,2.89195,2.89209,2.89250,2.89340,2.89240,2.89245
1779278912000000000,1779278912000,24984518,2.89195,2.89205,2.89195,2.892,154,94,60,2.8920155844155846,2.89195:21;2.892:64;2.89205:69,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4295.00000,4261.00000,60.00000,-94.00000,2.89200,0.00000,2.89340,2.89170,2.89255,2.89277,2.89300,2.89254,2.89226,2.89219,2.89219,2.89195,2.89199,2.89250,2.89340,2.89240,2.89245
1779278978000000000,1779278978000,24984519,2.89195,2.89195,2.8918,2.89185,71,35,36,2.8918711267605635,2.89195:16;2.89185:53;2.8918:2,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4261.00000,4262.00000,36.00000,-35.00000,2.89185,0.00000,2.89340,2.89170,2.89255,2.89275,2.89298,2.89252,2.89218,2.89209,2.89209,2.89180,2.89189,2.89250,2.89340,2.89240,2.89245
1779279045000000000,1779279045000,24984520,2.89185,2.8919,2.8918,2.8919,108,60,48,2.891852777777778,2.89185:64;2.8918:19;2.8919:25,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4262.00000,4250.00000,48.00000,-60.00000,2.89190,0.00000,2.89340,2.89170,2.89255,2.89273,2.89296,2.89250,2.89212,2.89199,2.89199,2.89180,2.89186,2.89250,2.89340,2.89240,2.89245
1779279111000000000,1779279111000,24984521,2.8919,2.8919,2.8918,2.8918,325,299,26,2.891853846153846,2.8919:49;2.89185:252;2.8918:24,2.89210,2.89245,2.89135,2.89210,2.89355,2.89005,4236.00000,3977.00000,26.00000,-299.00000,2.89180,0.00000,2.89340,2.89170,2.89255,2.89271,2.89293,2.89248,2.89210,2.89193,2.89193,2.89180,2.89185,2.89250,2.89340,2.89240,2.89245
1779279177000000000,1779279177000,24984522,2.8918,2.8919,2.89175,2.89175,104,42,62,2.8918307692307694,2.8918:43;2.89185:43;2.8919:13;2.89175:5,2.89190,2.89245,2.89135,2.89210,2.89355,2.89005,3977.00000,3997.00000,62.00000,-42.00000,2.89175,0.00000,2.89340,2.89170,2.89255,2.89268,2.89291,2.89245,2.89209,2.89189,2.89190,2.89175,2.89180,2.89250,2.89340,2.89240,2.89245
