id,time,pos,open,high,low,close,volume,bidVolume,askVolume,vwap,prices
1779342574000000000,1779342574000,24985425,8204,8204,8203.75,8204,284,22,262,8203.977992957747,8204:259;8203.75:25
1779342640000000000,1779342640000,24985426,8204.25,8204.75,8204.25,8204.25,131,34,97,8204.45610687023,8204.25:44;8204.5:66;8204.75:21
1779342706000000000,1779342706000,24985427,8204,8204.5,8204,8204.5,110,37,73,8204.252272727274,8204:28;8204.25:53;8204.5:29
1779342773000000000,1779342773000,24985428,8204,8204.25,8203.75,8203.75,112,14,98,8203.988839285714,8204:83;8204.25:12;8203.75:17
1779342839000000000,1779342839000,24985429,8203.75,8204.25,8203.5,8204,228,115,113,8203.809210526315,8203.75:9;8203.5:103;8204:75;8204.25:41
1779342905000000000,1779342905000,24985430,8204,8204.25,8203.5,8203.5,275,124,151,8203.853636363636,8204:89;8203.75:25;8204.25:62;8203.5:99
1779342971000000000,1779342971000,24985431,8203.25,8203.25,8202,8202,116,68,48,8202.504310344828,8203.25:10;8203:22;8202.75:11;8202.5:8;8202.25:47;8202:18
1779343038000000000,1779343038000,24985432,8202.25,8203.25,8202,8203.25,192,69,123,8202.529947916666,8202.25:110;8202:10;8202.5:6;8202.75:22;8203:1;8203.25:43
1779343104000000000,1779343104000,24985433,8203.25,8203.75,8203.25,8203.75,396,107,289,8203.29797979798,8203.25:357;8203.5:2;8203.75:37
1779343170000000000,1779343170000,24985434,8204,8204,8203,8203.25,87,77,10,8203.419540229885,8204:4;8203.75:24;8203.5:14;8203.25:30;8203:15
1779343237000000000,1779343237000,24985435,8203.25,8203.75,8203.25,8203.75,269,73,196,8203.603159851302,8203.25:58;8203.5:42;8203.75:169
1779343303000000000,1779343303000,24985436,8203.75,8204,8203.25,8203.25,134,32,102,8203.662313432837,8203.75:61;8203.5:27;8204:24;8203.25:22
1779343369000000000,1779343369000,24985437,8203.25,8203.25,8202,8202,512,263,249,8202.1123046875,8203.25:16;8203:25;8202.5:25;8202:446
1779343435000000000,1779343435000,24985438,8202,8202,8201,8201,399,267,132,8201.585839598998,8202:98;8201.75:28;8201.5:223;8201.25:13;8201:37
1779343502000000000,1779343502000,24985439,8201.25,8201.25,8200.75,8201,133,94,39,8201.028195488721,8201.25:47;8201:54;8200.75:32
1779343568000000000,1779343568000,24985440,8200.75,8201.25,8200.75,8201.25,86,38,48,8200.904069767443,8200.75:41;8201:37;8201.25:8
1779343634000000000,1779343634000,24985441,8201.25,8201.25,8200.75,8201,96,75,21,8201.0546875,8201.25:34;8201:49;8200.75:13
1779343701000000000,1779343701000,24985442,8201.25,8202,8201,8202,108,49,59,8201.587962962964,8201.25:9;8201:25;8201.5:15;8201.75:21;8202:38
1779343767000000000,1779343767000,24985443,8202,8203,8202,8202.5,113,57,56,8202.575221238938,8202:12;8202.25:32;8202.5:24;8203:45
1779343833000000000,1779343833000,24985444,8202.75,8203.5,8202.5,8203,313,46,267,8202.823482428115,8202.75:241;8202.5:9;8203:37;8203.25:14;8203.5:12
1779343900000000000,1779343900000,24985445,8202.75,8203.25,8202.75,8203,113,23,90,8202.858407079646,8202.75:76;8203:25;8203.25:12
1779343966000000000,1779343966000,24985446,8202.75,8204.25,8202.75,8204.25,119,33,86,8203.523109243697,8202.75:2;8203:49;8203.5:13;8203.75:16;8204:18;8204.25:21
1779344032000000000,1779344032000,24985447,8204.5,8204.5,8204,8204.25,200,156,44,8204.09375,8204.5:26;8204.25:23;8204:151
1779344098000000000,1779344098000,24985448,8204.25,8204.5,8203.5,8203.5,309,276,33,8204.37783171521,8204.25:28;8204.5:244;8204:10;8203.75:5;8203.5:22
1779344165000000000,1779344165000,24985449,8203.25,8203.25,8202.5,8202.5,534,303,231,8202.926029962548,8203.25:183;8203:31;8202.75:299;8202.5:21
1779344231000000000,1779344231000,24985450,8202.25,8202.25,8201.5,8201.5,237,76,161,8202.179324894514,8202.25:198;8202:20;8201.75:10;8201.5:9
1779344297000000000,1779344297000,24985451,8201.75,8201.75,8201.5,8201.5,196,151,45,8201.5625,8201.75:49;8201.5:147
1779344364000000000,1779344364000,24985452,8201.25,8201.25,8200.75,8201.25,324,247,77,8200.839506172839,8201.25:31;8201:54;8200.75:239
1779344430000000000,1779344430000,24985453,8201,8201,8200.25,8200.5,87,43,44,8200.612068965518,8201:32;8200.5:30;8200.25:25
1779344496000000000,1779344496000,24985454,8200.5,8201,8200.5,8200.75,104,57,47,8200.689903846154,8200.5:53;8200.75:23;8201:28
1779344562000000000,1779344562000,24985455,8200.25,8200.75,8200.25,8200.75,107,64,43,8200.542056074766,8200.25:7;8200.5:75;8200.75:25
1779344629000000000,1779344629000,24985456,8201.25,8201.5,8201.25,8201.25,335,265,70,8201.282089552238,8201.25:292;8201.5:43
1779344695000000000,1779344695000,24985457,8201,8201.5,8201,8201,59,27,32,8201.148305084746,8201:27;8201.25:29;8201.5:3
1779344761000000000,1779344761000,24985458,8201,8201,8200.25,8200.75,110,79,31,8200.613636363636,8201:3;8200.5:13;8200.25:25;8200.75:69
1779344828000000000,1779344828000,24985459,8200.5,8200.75,8200,8200,90,72,18,8200.252777777778,8200.5:21;8200.75:4;8200.25:37;8200:28
1779344894000000000,1779344894000,24985460,8200,8200.5,8200,8200.5,118,22,96,8200.245762711864,8200:36;8200.25:48;8200.5:34
1779344960000000000,1779344960000,24985461,8200.75,8200.75,8199.75,8200,536,38,498,8200.42630597015,8200.75:13;8200.5:454;8200.25:7;8199.75:40;8200:22
1779345027000000000,1779345027000,24985462,8200,8200.25,8199.75,8200,274,208,66,8200.123175182482,8200:89;8200.25:160;8199.75:25
1779345093000000000,1779345093000,24985463,8200.25,8201.5,8200.25,8201.25,130,94,36,8201.121153846154,8200.25:18;8200.75:15;8201:22;8201.5:57;8201.25:18
1779345159000000000,1779345159000,24985464,8201.5,8201.5,8201,8201,86,50,36,8201.241279069767,8201.5:28;8201.25:27;8201:31
1779345225000000000,1779345225000,24985465,8201,8201.5,8201,8201.5,129,55,74,8201.286821705426,8201:15;8201.25:80;8201.5:34
1779345292000000000,1779345292000,24985466,8201.25,8201.25,8200.25,8200.25,435,45,390,8200.789655172413,8201.25:11;8201:65;8200.75:350;8200.25:9
1779345358000000000,1779345358000,24985467,8200.75,8200.75,8200.25,8200.25,90,74,16,8200.558333333332,8200.75:34;8200.5:43;8200.25:13
1779345424000000000,1779345424000,24985468,8200,8200,8199.75,8200,657,452,205,8199.926560121765,8200:464;8199.75:193
1779345491000000000,1779345491000,24985469,8200,8200,8199.5,8199.75,106,20,86,8199.912735849057,8200:72;8199.75:31;8199.5:3
1779345557000000000,1779345557000,24985470,8200.25,8200.75,8199.75,8199.75,84,43,41,8200.309523809523,8200.25:36;8200.75:23;8200.5:5;8200:9;8199.75:11
1779345623000000000,1779345623000,24985471,8199.5,8199.75,8199.25,8199.25,79,75,4,8199.560126582279,8199.5:42;8199.75:28;8199.25:9
1779345689000000000,1779345689000,24985472,8199.25,8199.75,8199.25,8199.5,110,53,57,8199.406818181818,8199.25:60;8199.5:31;8199.75:19
1779345756000000000,1779345756000,24985473,8199.5,8199.75,8199,8199.5,113,75,38,8199.336283185841,8199.5:53;8199:28;8199.25:25;8199.75:7
1779345822000000000,1779345822000,24985474,8199.5,8199.5,8199.25,8199.25,77,46,31,8199.39935064935,8199.5:46;8199.25:31
1779345888000000000,1779345888000,24985475,8199,8199.5,8199,8199.25,133,115,18,8199.21992481203,8199:28;8199.25:93;8199.5:12
1779345955000000000,1779345955000,24985476,8199,8199,8198.5,8199,90,44,46,8198.916666666666,8199:66;8198.75:18;8198.5:6
1779346021000000000,1779346021000,24985477,8199,8199.25,8198.5,8198.75,203,171,32,8198.817733990149,8199:41;8199.25:13;8198.75:137;8198.5:12
1779346087000000000,1779346087000,24985478,8199,8199.25,8198.75,8199.25,108,37,71,8199.127314814816,8199:37;8198.75:8;8199.25:63
1779346153000000000,1779346153000,24985479,8199.25,8199.25,8198.75,8198.75,460,298,162,8199.110326086957,8199.25:223;8199:217;8198.75:20
1779346220000000000,1779346220000,24985480,8198.75,8198.75,8198,8198,238,185,53,8198.197478991597,8198.75:23;8198.5:44;8198.25:31;8198:140
1779346286000000000,1779346286000,24985481,8198,8198.25,8198,8198,113,17,96,8198.048672566372,8198:91;8198.25:22
1779346352000000000,1779346352000,24985482,8198.5,8199,8198.25,8198.75,348,58,290,8198.525862068966,8198.5:280;8198.25:22;8198.75:34;8199:12
1779346419000000000,1779346419000,24985483,8199,8199.25,8198.75,8199,114,40,74,8199.118421052632,8199:54;8199.25:57;8198.75:3
1779346485000000000,1779346485000,24985484,8199.25,8199.25,8199,8199.25,81,25,56,8199.228395061727,8199.25:74;8199:7
1779346551000000000,1779346551000,24985485,8199,8199.75,8198.75,8199.25,289,46,243,8199.224913494809,8199:35;8198.75:6;8199.25:237;8199.75:7;8199.5:4
1779346618000000000,1779346618000,24985486,8199.25,8199.75,8199.25,8199.75,119,60,59,8199.394957983193,8199.25:61;8199.5:47;8199.75:11
1779346684000000000,1779346684000,24985487,8199.5,8200.25,8199,8199,119,41,78,8199.556722689076,8199.5:32;8199.75:28;8200.25:8;8200:14;8199.25:21;8199:16
1779346750000000000,1779346750000,24985488,8198.75,8198.75,8197.75,8197.75,72,44,28,8198.21875,8198.75:21;8198.5:4;8198:39;8197.75:8
1779346816000000000,1779346816000,24985489,8197.75,8199,8197.75,8199,94,25,69,8198.273936170213,8197.75:16;8198:37;8198.5:21;8198.75:3;8199:17
1779346883000000000,1779346883000,24985490,8199,8199,8198.75,8199,126,88,38,8198.942460317461,8199:97;8198.75:29
1779346949000000000,1779346949000,24985491,8199,8199,8198,8199,131,69,62,8198.65648854962,8199:54;8198.75:15;8198.5:38;8198.25:7;8198:17
1779347015000000000,1779347015000,24985492,8199,8199.5,8199,8199,92,44,48,8199.255434782608,8199:33;8199.5:35;8199.25:24
1779347082000000000,1779347082000,24985493,8199,8199,8198.25,8198.25,69,10,59,8198.746376811594,8199:39;8198.75:6;8198.5:8;8198.25:16
1779347148000000000,1779347148000,24985494,8198,8198.25,8197.75,8198,113,51,62,8197.997787610619,8198:66;8197.75:24;8198.25:23
1779347214000000000,1779347214000,24985495,8198,8198,8197.5,8197.75,123,62,61,8197.65650406504,8198:20;8197.75:37;8197.5:66
1779347280000000000,1779347280000,24985496,8198,8199,8198,8199,425,185,240,8198.403529411764,8198:2;8198.5:242;8198.25:173;8198.75:3;8199:5
1779347347000000000,1779347347000,24985497,8199,8199.75,8199,8199.5,136,61,75,8199.422794117647,8199:29;8199.5:91;8199.75:16
1779347413000000000,1779347413000,24985498,8199.75,8200,8199.5,8200,75,47,28,8199.703333333333,8199.75:41;8199.5:24;8200:10
1779347479000000000,1779347479000,24985499,8200,8200,8199.5,8199.5,130,110,20,8199.782692307692,8200:52;8199.75:43;8199.5:35
1779347546000000000,1779347546000,24985500,8199.75,8200.25,8199.75,8199.75,370,15,355,8199.952702702703,8199.75:105;8200:230;8200.25:35
1779347612000000000,1779347612000,24985501,8199.75,8200.25,8199.5,8200.25,97,52,45,8199.9793814433,8199.75:20;8200:59;8199.5:2;8200.25:16
1779347678000000000,1779347678000,24985502,8200.25,8200.25,8199.75,8200,74,44,30,8200.057432432432,8200.25:24;8200:43;8199.75:7
1779347744000000000,1779347744000,24985503,8200.25,8200.25,8199.75,8199.75,288,269,19,8199.981770833334,8200.25:17;8200:233;8199.75:38
1779347811000000000,1779347811000,24985504,8200,8200,8199,8199,80,48,32,8199.515625,8200:18;8199.75:19;8199.5:6;8199:13;8199.25:24
1779347877000000000,1779347877000,24985505,8198.75,8199,8198.75,8199,125,105,20,8198.924,8198.75:38;8199:87
1779347943000000000,1779347943000,24985506,8199,8199,8198.25,8198.5,130,51,79,8198.530769230769,8199:21;8198.75:24;8198.25:50;8198.5:35
1779348010000000000,1779348010000,24985507,8198.5,8198.75,8198,8198,82,10,72,8198.314024390244,8198.5:9;8198.75:19;8198.25:28;8198:26
1779348076000000000,1779348076000,24985508,8198,8198.5,8198,8198.5,65,36,29,8198.384615384615,8198:9;8198.25:12;8198.5:44
1779348142000000000,1779348142000,24985509,8198.5,8199,8198.5,8199,109,54,55,8198.63990825688,8198.5:72;8198.75:13;8199:24
1779348209000000000,1779348209000,24985510,8198.75,8199,8198.5,8198.75,75,9,66,8198.653333333334,8198.75:32;8198.5:36;8199:7
1779348275000000000,1779348275000,24985511,8198.75,8199,8198.5,8199,110,59,51,8198.711363636363,8198.75:77;8198.5:25;8199:8
1779348341000000000,1779348341000,24985512,8199.5,8199.5,8198.25,8198.5,116,21,95,8198.866379310344,8199.5:25;8199.25:14;8199:9;8198.75:29;8198.25:19;8198.5:20
1779348407000000000,1779348407000,24985513,8198.75,8199,8198.75,8199,89,42,47,8198.83426966292,8198.75:59;8199:30
1779348474000000000,1779348474000,24985514,8199,8199,8198.75,8199,95,46,49,8198.915789473684,8199:63;8198.75:32
1779348540000000000,1779348540000,24985515,8199.25,8199.75,8199.25,8199.75,80,41,39,8199.459375,8199.25:26;8199.5:41;8199.75:13
1779348606000000000,1779348606000,24985516,8199.75,8200,8199.5,8199.5,181,53,128,8199.841160220994,8199.75:79;8200:84;8199.5:18
1779348673000000000,1779348673000,24985517,8199.75,8200.5,8199.75,8199.75,83,36,47,8200.090361445784,8199.75:12;8200:32;8200.25:36;8200.5:3
1779348739000000000,1779348739000,24985518,8199.5,8199.75,8198.25,8198.25,117,51,66,8199.260683760684,8199.5:34;8199.75:28;8199.25:16;8199:21;8198.5:8;8198.25:10
1779348805000000000,1779348805000,24985519,8198,8198,8197.5,8197.75,109,27,82,8197.800458715596,8198:53;8197.75:25;8197.5:31
1779348871000000000,1779348871000,24985520,8198,8198,8197.5,8197.5,97,14,83,8197.701030927836,8198:29;8197.75:20;8197.5:48
1779348938000000000,1779348938000,24985521,8197.5,8198,8197.5,8198,299,30,269,8197.529264214047,8197.5:279;8197.75:5;8198:15
1779349004000000000,1779349004000,24985522,8198.25,8198.5,8197.5,8197.5,305,275,30,8197.809836065573,8198.25:23;8198.5:8;8198:37;8197.75:203;8197.5:34
1779349070000000000,1779349070000,24985523,8197.25,8197.5,8197,8197,98,60,38,8197.17857142857,8197.25:50;8197:38;8197.5:10
1779349137000000000,1779349137000,24985524,8197.25,8197.5,8197,8197.25,101,42,59,8197.31188118812,8197.25:58;8197.5:34;8197:9
1779349203000000000,1779349203000,24985525,8197,8197.5,8197,8197.5,104,60,44,8197.336538461539,8197:23;8197.25:22;8197.5:59
1779349269000000000,1779349269000,24985526,8197.75,8198.25,8197,8197,183,107,76,8197.685792349726,8197.75:108;8198.25:14;8198:21;8197.25:24;8197:16
1779349336000000000,1779349336000,24985527,8196.75,8198,8196.75,8197.75,57,46,11,8197.495614035088,8196.75:7;8197:8;8197.25:8;8197.5:4;8198:14;8197.75:16
1779349402000000000,1779349402000,24985528,8197.75,8197.75,8197.25,8197.25,81,31,50,8197.617283950618,8197.75:58;8197.25:20;8197.5:3
1779349468000000000,1779349468000,24985529,8197,8198.25,8197,8198,118,84,34,8197.55720338983,8197:16;8197.25:22;8197.5:44;8198:27;8198.25:9
1779349534000000000,1779349534000,24985530,8198,8198.75,8198,8198.75,116,48,68,8198.351293103447,8198:32;8198.25:21;8198.5:47;8198.75:16
1779349601000000000,1779349601000,24985531,8199,8199.5,8199,8199,54,19,35,8199.148148148148,8199:25;8199.25:26;8199.5:3
1779349667000000000,1779349667000,24985532,8199,8199.5,8198.75,8199.5,235,178,57,8199.374468085107,8199:41;8198.75:1;8199.25:33;8199.5:160
1779349733000000000,1779349733000,24985533,8199.25,8200,8199.25,8199.5,106,55,51,8199.57075471698,8199.25:21;8199.5:55;8199.75:9;8200:21
1779349800000000000,1779349800000,24985534,8199.5,8199.5,8199,8199.5,253,234,19,8199.368577075098,8199.5:161;8199.25:51;8199:41
1779349866000000000,1779349866000,24985535,8199.5,8199.5,8199,8199,123,68,55,8199.306910569107,8199.5:43;8199.25:65;8199:15
1779349932000000000,1779349932000,24985536,8199.25,8199.5,8199,8199.5,113,59,54,8199.336283185841,8199.25:36;8199:19;8199.5:58
1779349998000000000,1779349998000,24985537,8199.5,8200.25,8199.5,8200.25,95,91,4,8199.742105263158,8199.5:23;8199.75:60;8200:4;8200.25:8
1779350065000000000,1779350065000,24985538,8200.5,8200.5,8200,8200,75,7,68,8200.146666666667,8200.5:2;8200.25:40;8200:33
1779350131000000000,1779350131000,24985539,8200.25,8200.25,8199.5,8199.75,97,26,71,8199.819587628866,8200.25:19;8199.75:67;8199.5:11
1779350197000000000,1779350197000,24985540,8199.75,8200.25,8199.5,8200,213,150,63,8199.798122065728,8199.75:170;8199.5:9;8200:18;8200.25:16
1779350264000000000,1779350264000,24985541,8200.25,8200.25,8199.5,8199.5,100,30,70,8199.9425,8200.25:22;8200:39;8199.75:33;8199.5:6
1779350330000000000,1779350330000,24985542,8199.25,8199.75,8199,8199.75,125,75,50,8199.302,8199.25:67;8199:20;8199.5:30;8199.75:8
1779350396000000000,1779350396000,24985543,8199.75,8200,8199.5,8199.75,81,69,12,8199.722222222223,8199.75:34;8199.5:28;8200:19
1779350462000000000,1779350462000,24985544,8199.5,8199.75,8199.5,8199.75,106,60,46,8199.64858490566,8199.5:43;8199.75:63
1779350529000000000,1779350529000,24985545,8200,8200.5,8200,8200,86,34,52,8200.19476744186,8200:32;8200.25:41;8200.5:13
1779350595000000000,1779350595000,24985546,8199.5,8200,8199,8199,105,61,44,8199.504761904762,8199.5:60;8200:23;8199:22
1779350661000000000,1779350661000,24985547,8199.25,8199.5,8198.75,8199.25,121,73,48,8199.15909090909,8199.25:51;8199:54;8198.75:2;8199.5:14
1779350728000000000,1779350728000,24985548,8199.25,8199.25,8199,8199,95,51,44,8199.105263157895,8199.25:40;8199:55
1779350794000000000,1779350794000,24985549,8199,8199.5,8198.75,8199.25,138,68,70,8199.101449275362,8199:23;8199.25:66;8198.75:36;8199.5:13
1779350860000000000,1779350860000,24985550,8199,8199,8198.5,8198.5,87,23,64,8198.827586206897,8199:28;8198.75:58;8198.5:1
1779350927000000000,1779350927000,24985551,8198,8198.25,8197.5,8198.25,565,536,29,8197.974778761061,8198:505;8197.75:27;8197.5:21;8198.25:12
1779350993000000000,1779350993000,24985552,8198.5,8198.5,8197.75,8197.75,824,139,685,8197.81432038835,8198.5:19;8198.25:12;8198:131;8197.75:662
1779351059000000000,1779351059000,24985553,8197.75,8198.25,8197.75,8198.25,121,38,83,8197.946280991735,8197.75:62;8198:23;8198.25:36
1779351125000000000,1779351125000,24985554,8198.5,8198.5,8198,8198.5,106,60,46,8198.275943396226,8198.5:32;8198:21;8198.25:53
1779351192000000000,1779351192000,24985555,8198.25,8198.25,8197.75,8197.75,72,28,44,8198.048611111111,8198.25:34;8198:18;8197.75:20
1779351258000000000,1779351258000,24985556,8198,8198.25,8197.75,8197.75,282,43,239,8197.824468085106,8198:38;8198.25:23;8197.75:221
1779351324000000000,1779351324000,24985557,8197.75,8197.75,8197.25,8197.25,110,79,31,8197.531818181818,8197.75:45;8197.25:31;8197.5:34
1779351391000000000,1779351391000,24985558,8197.25,8197.75,8197.25,8197.25,129,33,96,8197.41472868217,8197.25:72;8197.5:29;8197.75:28
1779351457000000000,1779351457000,24985559,8197.5,8198,8197.5,8198,120,72,48,8197.65625,8197.5:63;8197.75:39;8198:18
1779351523000000000,1779351523000,24985560,8198,8198,8197.75,8198,107,61,46,8197.992990654206,8198:104;8197.75:3
1779351589000000000,1779351589000,24985561,8197.75,8198.5,8197.75,8198.5,176,37,139,8198.193181818182,8197.75:16;8198:19;8198.25:130;8198.5:11
1779351656000000000,1779351656000,24985562,8198.25,8199.25,8198,8199.25,104,50,54,8198.805288461539,8198.25:6;8198:5;8198.5:28;8198.75:26;8199.25:39
1779351722000000000,1779351722000,24985563,8199.25,8199.75,8199.25,8199.75,123,36,87,8199.567073170732,8199.25:25;8199.5:40;8199.75:58
1779351788000000000,1779351788000,24985564,8199.5,8200.75,8199.5,8200.75,101,90,11,8199.670792079209,8199.5:66;8199.75:23;8200.25:7;8200.75:5
1779351855000000000,1779351855000,24985565,8200.25,8200.25,8199.5,8199.5,120,45,75,8199.96875,8200.25:47;8200:42;8199.5:31
1779351921000000000,1779351921000,24985566,8199.5,8199.5,8198.25,8198.75,123,70,53,8198.865853658537,8199.5:23;8199.25:22;8198.75:30;8198.5:40;8198.25:8
1779351987000000000,1779351987000,24985567,8198.75,8198.75,8197.75,8197.75,173,27,146,8198.60549132948,8198.75:126;8198.5:21;8198.25:9;8198:7;8197.75:10
1779352053000000000,1779352053000,24985568,8197.75,8199,8197.75,8198.5,94,12,82,8198.13829787234,8197.75:36;8198:23;8198.25:2;8198.5:21;8199:8;8198.75:4
1779352120000000000,1779352120000,24985569,8198.25,8199.25,8198.25,8199.25,102,47,55,8198.720588235294,8198.25:5;8198.5:51;8199:43;8199.25:3
1779352186000000000,1779352186000,24985570,8199.25,8199.25,8198.75,8199,255,190,65,8199.171568627451,8199.25:187;8199:56;8198.75:12
1779352252000000000,1779352252000,24985571,8198.5,8198.75,8198,8198.25,93,68,25,8198.405913978495,8198.5:13;8198.25:50;8198:5;8198.75:25
1779352319000000000,1779352319000,24985572,8197.75,8198,8197.75,8197.75,87,14,73,8197.818965517241,8197.75:63;8198:24
1779352385000000000,1779352385000,24985573,8197.5,8198.5,8197.5,8198.5,127,80,47,8197.972440944883,8197.5:17;8198:57;8197.75:24;8198.25:14;8198.5:15
1779352451000000000,1779352451000,24985574,8198.75,8199.75,8198.75,8199.5,78,24,54,8199.304487179486,8198.75:1;8199.25:17;8199:22;8199.5:35;8199.75:3
1779352518000000000,1779352518000,24985575,8199.25,8199.25,8198.25,8198.25,321,49,272,8198.879283489097,8199.25:139;8199:26;8198.75:43;8198.5:88;8198.25:25
1779352584000000000,1779352584000,24985576,8198.5,8199.25,8198.25,8199.25,127,44,83,8198.692913385827,8198.5:54;8198.25:18;8198.75:13;8199:23;8199.25:19
1779352650000000000,1779352650000,24985577,8199.25,8199.5,8199,8199,266,48,218,8199.438909774437,8199.25:47;8199.5:210;8199:9
1779352716000000000,1779352716000,24985578,8198.75,8199,8198.75,8198.75,130,30,100,8198.903846153846,8198.75:50;8199:80
1779352783000000000,1779352783000,24985579,8198.75,8199,8198.75,8199,103,22,81,8198.786407766991,8198.75:88;8199:15
1779352849000000000,1779352849000,24985580,8199,8199.25,8199,8199,804,799,5,8199.003109452737,8199:794;8199.25:10
1779352915000000000,1779352915000,24985581,8199,8199,8198.5,8198.75,144,76,68,8198.675347222223,8199:24;8198.75:53;8198.5:67
1779352982000000000,1779352982000,24985582,8198.75,8198.75,8197.75,8197.75,91,43,48,8198.37912087912,8198.75:24;8198.5:33;8198.25:10;8198:14;8197.75:10
1779353048000000000,1779353048000,24985583,8198,8198.75,8198,8198.75,192,143,49,8198.453125,8198:51;8198.5:29;8198.25:23;8198.75:89
1779353114000000000,1779353114000,24985584,8198.25,8198.75,8198.25,8198.75,93,35,58,8198.279569892473,8198.25:87;8198.5:1;8198.75:5
1779353180000000000,1779353180000,24985585,8198.5,8199.25,8198.5,8199.25,88,44,44,8198.911931818182,8198.5:21;8199:34;8198.75:11;8199.25:22
1779353247000000000,1779353247000,24985586,8199,8199.25,8198.5,8198.75,112,110,2,8198.892857142857,8199:55;8199.25:11;8198.75:33;8198.5:13
1779353313000000000,1779353313000,24985587,8198.5,8198.5,8198.25,8198.25,122,36,86,8198.372950819672,8198.5:60;8198.25:62
1779353379000000000,1779353379000,24985588,8198.5,8198.5,8197.75,8197.75,98,49,49,8197.913265306122,8198.5:4;8198:36;8197.75:50;8198.25:8
1779353446000000000,1779353446000,24985589,8197.5,8197.5,8197,8197,72,32,40,8197.34375,8197.5:49;8197.25:1;8197:22
1779353512000000000,1779353512000,24985590,8197,8197.5,8197,8197.25,149,112,37,8197.305369127516,8197:29;8197.25:58;8197.5:62
1779353578000000000,1779353578000,24985591,8197.5,8198.5,8197.5,8198.5,72,38,34,8197.6875,8197.5:37;8197.75:19;8198:14;8198.25:1;8198.5:1
1779353645000000000,1779353645000,24985592,8198.25,8199,8198.25,8198.75,109,58,51,8198.715596330276,8198.25:21;8198.5:7;8198.75:47;8199:34
1779353711000000000,1779353711000,24985593,8198.75,8198.75,8198,8198,312,223,89,8198.671474358975,8198.75:246;8198.5:50;8198:16
1779353777000000000,1779353777000,24985594,8198.25,8198.75,8198.25,8198.5,226,141,85,8198.523230088496,8198.25:16;8198.75:37;8198.5:173
1779353843000000000,1779353843000,24985595,8198.5,8198.5,8197.75,8197.75,126,82,44,8198.065476190477,8198.5:46;8198:21;8197.75:59
1779353910000000000,1779353910000,24985596,8197.5,8197.5,8197,8197,127,31,96,8197.181102362205,8197.5:36;8197.25:20;8197:71
1779353976000000000,1779353976000,24985597,8197.25,8197.5,8197.25,8197.5,100,7,93,8197.3525,8197.25:59;8197.5:41
1779354042000000000,1779354042000,24985598,8197.75,8198.25,8197.75,8198.25,133,43,90,8197.954887218046,8197.75:65;8198:27;8198.25:41
1779354109000000000,1779354109000,24985599,8198.5,8198.5,8197.75,8197.75,117,59,58,8198.346153846154,8198.5:84;8198.25:13;8198:1;8197.75:19
1779354175000000000,1779354175000,24985600,8198,8198,8197,8197,568,547,21,8197.492077464789,8198:185;8197.75:4;8197.5:3;8197.25:360;8197:16
1779354241000000000,1779354241000,24985601,8196.75,8197.5,8196.75,8197.5,114,73,41,8197.057017543859,8196.75:54;8197:10;8197.25:20;8197.5:30
1779354307000000000,1779354307000,24985602,8197.25,8197.25,8196.25,8196.25,124,52,72,8196.574596774193,8197.25:9;8197:15;8196.75:9;8196.5:62;8196.25:29
1779354374000000000,1779354374000,24985603,8196.25,8196.5,8196.25,8196.25,106,71,35,8196.384433962265,8196.25:49;8196.5:57
1779354440000000000,1779354440000,24985604,8196.75,8197.5,8196.75,8197.5,84,56,28,8197.416666666666,8196.75:6;8197.25:10;8197.5:68
1779354506000000000,1779354506000,24985605,8197.5,8197.75,8197.25,8197.5,134,64,70,8197.505597014926,8197.5:103;8197.25:14;8197.75:17
1779354573000000000,1779354573000,24985606,8197.75,8198.25,8197.75,8198,827,773,54,8198.002418379685,8197.75:36;8198:747;8198.25:44
1779354639000000000,1779354639000,24985607,8198,8198.25,8197.75,8197.75,120,64,56,8197.98125,8198:61;8198.25:25;8197.75:34
1779354705000000000,1779354705000,24985608,8197.75,8198,8197.75,8198,117,77,40,8197.905982905982,8197.75:44;8198:73
1779354771000000000,1779354771000,24985609,8198,8198,8197,8197,712,46,666,8197.065308988764,8198:19;8197.75:32;8197.5:7;8197:654
1779354838000000000,1779354838000,24985610,8197.25,8197.75,8197.25,8197.75,109,56,53,8197.522935779816,8197.25:19;8197.5:61;8197.75:29
1779354904000000000,1779354904000,24985611,8198,8198.75,8198,8198.25,86,67,19,8198.311046511628,8198:20;8198.25:37;8198.5:17;8198.75:12
1779354970000000000,1779354970000,24985612,8198.25,8198.75,8198.25,8198.25,107,52,55,8198.546728971962,8198.25:14;8198.5:59;8198.75:34
1779355037000000000,1779355037000,24985613,8198.25,8198.75,8198.25,8198.75,135,98,37,8198.577777777778,8198.25:31;8198.5:31;8198.75:73
1779355103000000000,1779355103000,24985614,8198.75,8200,8198.75,8200,315,67,248,8199.410317460317,8198.75:10;8199:34;8199.25:37;8199.5:223;8200:11
1779355169000000000,1779355169000,24985615,8199.75,8200,8199.5,8199.75,125,25,100,8199.816,8199.75:68;8200:45;8199.5:12
1779355236000000000,1779355236000,24985616,8199.75,8200.5,8199.75,8200.5,92,32,60,8200.309782608696,8199.75:1;8200:18;8200.25:31;8200.5:42
